Date,Searches,Observed,LSTM-Prediction,LSTMError,Naive-Prediction,NaiveError
13/05/2017,0.21,0.0,0.6383093713709339,0.6383093713709339,0.0,0.0
20/05/2017,0.82,0.0,0.7126674226880073,0.7126674226880073,0.0,0.0
27/05/2017,0.48,0.0,0.6044619354829938,0.6044619354829938,0.0,0.0
03/06/2017,0.0,0.0,0.649049620796144,0.649049620796144,0.0,0.0
10/06/2017,0.29,0.0,0.4176993522335216,0.4176993522335216,0.0,0.0
17/06/2017,0.16,0.0,0.5136460761067271,0.5136460761067271,0.0,0.0
24/06/2017,0.23,0.0,0.4176993522335216,0.4176993522335216,0.0,0.0
01/07/2017,0.15,0.0,0.4843401864187047,0.4843401864187047,0.0,0.0
08/07/2017,0.16,0.0,0.6868671677512675,0.6868671677512675,0.0,0.0
15/07/2017,0.12,0.0,0.5674217230276764,0.5674217230276764,0.0,0.0
22/07/2017,0.12,3.0,0.6322749211219698,-2.3677250788780304,0.0,-3.0
29/07/2017,0.1,0.0,0.604692229818739,0.604692229818739,0.0,0.0
05/08/2017,0.0,2.0,0.7083955332234875,-1.2916044667765125,3.0,1.0
12/08/2017,0.0,0.0,0.6352417769535631,0.6352417769535631,0.0,0.0
19/08/2017,0.28,0.0,0.7075254298089445,0.7075254298089445,2.0,2.0
26/08/2017,0.08,0.0,0.6184347126396745,0.6184347126396745,0.0,0.0
02/09/2017,0.13,0.0,0.6965876880476997,0.6965876880476997,0.0,0.0
09/09/2017,0.21,0.0,0.629901368422918,0.629901368422918,0.0,0.0
16/09/2017,0.0,0.0,0.6979346110491454,0.6979346110491454,0.0,0.0
23/09/2017,0.05,0.0,0.5964049868252128,0.5964049868252128,0.0,0.0
30/09/2017,0.04,0.0,0.6526036567203328,0.6526036567203328,0.0,0.0
07/10/2017,0.11,0.0,0.6696902426673099,0.6696902426673099,0.0,0.0
14/10/2017,0.04,0.0,0.6403150557176769,0.6403150557176769,0.0,0.0
21/10/2017,0.05,0.0,0.7077288022071495,0.7077288022071495,0.0,0.0
28/10/2017,0.0,0.0,0.6823954533640668,0.6823954533640668,0.0,0.0
04/11/2017,0.06,0.0,0.6958292572188377,0.6958292572188377,0.0,0.0
11/11/2017,0.04,0.0,0.6745712288197875,0.6745712288197875,0.0,0.0
18/11/2017,0.05,0.0,0.7040966246303171,0.7040966246303171,0.0,0.0
25/11/2017,0.0,0.0,0.69244632624425,0.69244632624425,0.0,0.0
02/12/2017,0.05,0.0,0.7071205316436291,0.7071205316436291,0.0,0.0
09/12/2017,0.0,0.0,0.6903142934541777,0.6903142934541777,0.0,0.0
16/12/2017,0.0,0.0,0.704127288425602,0.704127288425602,0.0,0.0
23/12/2017,0.0,0.0,0.6945396283768862,0.6945396283768862,0.0,0.0
