Date,Searches,Observed,Pure-LSTM-Prediction,Pure-LSTMError,Naive-Prediction,NaiveError
17/07/2016,57,268.0,26.415691066771746,-241.58430893322824,301.0,33.0
24/07/2016,47,319.0,26.40057823756814,-292.59942176243186,268.0,-51.0
31/07/2016,16,198.0,26.385539652612806,-171.6144603473872,319.0,121.0
07/08/2016,39,216.0,26.3589794602406,-189.6410205397594,198.0,-18.0
14/08/2016,22,144.0,26.34234049926698,-117.65765950073302,216.0,72.0
21/08/2016,33,110.0,26.35600694052279,-83.64399305947721,144.0,34.0
28/08/2016,28,80.0,26.232555254369974,-53.76744474563003,110.0,30.0
04/09/2016,31,188.0,26.27867193169415,-161.72132806830587,80.0,-108.0
11/09/2016,43,25.0,26.02102514168501,1.0210251416850085,188.0,163.0
18/09/2016,33,106.0,25.81421366344571,-80.18578633655429,25.0,-81.0
25/09/2016,30,108.0,25.57709128340304,-82.42290871659696,106.0,-2.0
02/10/2016,15,72.0,26.202065616413353,-45.79793438358665,108.0,36.0
09/10/2016,34,34.0,24.370014546078444,-9.629985453921556,72.0,38.0
16/10/2016,51,72.0,25.783512291892173,-46.21648770810783,34.0,-38.0
23/10/2016,15,91.0,25.776393093419074,-65.22360690658093,72.0,-19.0
30/10/2016,8,46.0,25.124297611494065,-20.875702388505935,91.0,45.0
06/11/2016,54,41.0,24.32189327405095,-16.67810672594905,46.0,5.0
13/11/2016,22,37.0,25.40923053763628,-11.59076946236372,41.0,4.0
20/11/2016,10,-29.0,25.563136114515068,54.56313611451507,37.0,66.0
27/11/2016,43,96.0,24.366274835795164,-71.63372516420483,-29.0,-125.0
04/12/2016,13,30.0,23.740142842469215,-6.259857157530785,96.0,66.0
11/12/2016,11,85.0,21.92952773648232,-63.07047226351768,30.0,-55.0
18/12/2016,21,26.0,20.560098076697887,-5.439901923302113,85.0,59.0
25/12/2016,4,20.0,25.597016239809395,5.597016239809395,26.0,6.0
01/01/2017,5,12.0,24.28998749580324,12.289987495803238,20.0,8.0
08/01/2017,0,15.0,25.352510681744217,10.352510681744217,12.0,-3.0
15/01/2017,4,34.0,22.044987166798116,-11.955012833201884,15.0,-19.0
22/01/2017,2,44.0,20.60624637657225,-23.39375362342775,34.0,-10.0
29/01/2017,4,57.0,20.193561097451447,-36.80643890254855,44.0,-13.0
05/02/2017,2,52.0,22.10658789456725,-29.89341210543275,57.0,5.0
12/02/2017,18,45.0,23.932974403737784,-21.067025596262216,52.0,7.0
19/02/2017,15,35.0,24.49015823850274,-10.50984176149726,45.0,10.0
26/02/2017,9,91.0,24.854617753691077,-66.14538224630893,35.0,-56.0
05/03/2017,0,17.0,24.62097385416925,7.62097385416925,91.0,74.0
12/03/2017,39,29.0,24.282054360386134,-4.717945639613866,17.0,-12.0
19/03/2017,38,26.0,24.517111650412083,-1.4828883495879168,29.0,3.0
26/03/2017,0,29.0,25.42317195758939,-3.576828042410611,26.0,-3.0
02/04/2017,23,0.0,21.752910294100047,21.752910294100047,29.0,29.0
09/04/2017,0,55.0,22.941049248541592,-32.05895075145841,0.0,-55.0
16/04/2017,33,-13.0,22.361955111175774,35.361955111175774,55.0,68.0
23/04/2017,14,28.0,21.97769712978184,-6.022302870218159,-13.0,-41.0
30/04/2017,12,22.0,19.900872397151886,-2.099127602848114,28.0,6.0
07/05/2017,42,20.0,23.633682090022564,3.633682090022564,22.0,2.0
14/05/2017,6,25.0,13.837391387238801,-11.162608612761199,20.0,-5.0
21/05/2017,33,11.0,22.530244823710323,11.530244823710323,25.0,14.0
28/05/2017,38,31.0,21.7889874991858,-9.2110125008142,11.0,-20.0
04/06/2017,6,16.0,21.572285037204622,5.572285037204622,31.0,15.0
11/06/2017,0,18.0,21.723213969685137,3.723213969685137,16.0,-2.0
18/06/2017,6,9.0,20.768002595258952,11.768002595258952,18.0,9.0
25/06/2017,0,8.0,22.51328138787389,14.513281387873889,9.0,1.0
02/07/2017,47,17.0,19.68074507549584,2.680745075495839,8.0,-9.0
09/07/2017,0,18.0,18.90699351831138,0.9069935183113813,17.0,-1.0
16/07/2017,0,15.0,16.604906236853303,1.604906236853303,18.0,3.0
23/07/2017,7,0.0,18.014176185196042,18.014176185196042,15.0,15.0
30/07/2017,0,27.0,20.189697646754382,-6.810302353245618,0.0,-27.0
06/08/2017,32,20.0,19.505932868261336,-0.4940671317386638,27.0,7.0
13/08/2017,17,18.0,18.001465294913352,0.001465294913352011,20.0,2.0
20/08/2017,0,9.0,17.612408935251533,8.612408935251533,18.0,9.0
27/08/2017,17,-19.0,22.27730429410547,41.27730429410547,9.0,28.0
03/09/2017,0,-6.0,20.233960967658756,26.233960967658756,-19.0,-13.0
10/09/2017,0,17.0,15.630762579118013,-1.369237420881987,-6.0,-23.0
17/09/2017,48,12.0,8.657285629422516,-3.342714370577484,17.0,5.0
24/09/2017,94,14.0,6.2294560892631115,-7.7705439107368885,12.0,-2.0
01/10/2017,0,9.0,12.482374735873341,3.482374735873341,14.0,5.0
08/10/2017,12,6.0,19.386666357881428,13.386666357881428,9.0,3.0
15/10/2017,22,12.0,17.72699118352294,5.726991183522941,6.0,-6.0
22/10/2017,0,5.0,17.310423205196262,12.310423205196262,12.0,7.0
29/10/2017,27,3.0,15.236803349283338,12.236803349283338,5.0,2.0
05/11/2017,0,6.0,14.596621319418848,8.596621319418848,3.0,-3.0
12/11/2017,0,11.0,15.198031352964044,4.198031352964044,6.0,-5.0
19/11/2017,29,69.0,12.547775669239163,-56.452224330760835,11.0,-58.0
26/11/2017,21,-12.0,15.046289858433008,27.046289858433006,69.0,81.0
03/12/2017,14,24.0,19.556132979240417,-4.443867020759583,-12.0,-36.0
10/12/2017,1,8.0,22.597243383307458,14.597243383307458,24.0,16.0
17/12/2017,10,-49.0,24.501723842511176,73.50172384251118,8.0,57.0
24/12/2017,0,3.0,9.352622198944688,6.3526221989446885,-49.0,-52.0
