Date,Searches,Observed,LSTM-Prediction,LSTMError,Naive-Prediction,NaiveError
21/05/2017,0.0,8.0,5.973895210705698,-2.026104789294302,5.0,-3.0
28/05/2017,0.27,0.0,5.0567670416995885,5.0567670416995885,3.0,3.0
04/06/2017,0.0,6.0,3.5630817820228637,-2.4369182179771363,4.0,-2.0
11/06/2017,0.25,4.0,3.589723214171082,-0.410276785828918,2.0,-2.0
18/06/2017,0.14,1.0,4.715531033217907,3.715531033217907,5.0,4.0
25/06/2017,0.26,-8.0,6.805848438565433,14.805848438565434,8.0,16.0
02/07/2017,0.68,2.0,4.371524124145508,2.371524124145508,0.0,-2.0
09/07/2017,0.0,1.0,4.38585375270471,3.38585375270471,6.0,5.0
16/07/2017,0.0,1.0,4.274134124442935,3.274134124442935,4.0,3.0
23/07/2017,0.0,0.0,3.8929448744244874,3.8929448744244874,1.0,1.0
30/07/2017,0.15,1.0,2.1165767713978885,1.1165767713978885,-8.0,-9.0
06/08/2017,0.0,1.0,2.420099109070748,1.420099109070748,2.0,1.0
13/08/2017,0.37,4.0,3.0325808552607896,-0.9674191447392104,1.0,-3.0
20/08/2017,1.0,2.0,3.491052187383175,1.491052187383175,1.0,-1.0
27/08/2017,0.0,-16.0,2.5069260868251324,18.506926086825132,0.0,16.0
03/09/2017,0.05,-1.0,2.6583879603140055,3.6583879603140055,1.0,2.0
10/09/2017,0.0,13.999999999999998,2.7803594907835127,-11.219640509216486,1.0,-12.999999999999998
17/09/2017,0.0,-1.0,4.493974158618599,5.493974158618599,4.0,5.0
24/09/2017,0.51,3.0,4.730913800562918,1.7309138005629183,2.0,-1.0
01/10/2017,0.06,3.0,2.199562817785889,-0.800437182214111,-16.0,-19.0
08/10/2017,0.0,2.0,2.149312526359409,0.14931252635940906,-1.0,-3.0
15/10/2017,0.0,2.0,9.089477161581815,7.089477161581815,13.999999999999998,11.999999999999998
22/10/2017,0.0,-4.0,7.231981131051481,11.23198113105148,-1.0,3.0
29/10/2017,0.0,0.0,4.144589147102833,4.144589147102833,3.0,3.0
05/11/2017,0.13,3.0,2.553332375614345,-0.4466676243856549,3.0,0.0
12/11/2017,0.0,8.0,3.982864929085225,-4.017135070914775,2.0,-6.0
19/11/2017,0.0,4.0,3.0620272791065277,-0.9379727208934723,2.0,-2.0
26/11/2017,0.3,-3.0,2.33213084705621,5.332130847056209,-4.0,-1.0
03/12/2017,0.0,6.999999999999999,2.3373209877215326,-4.662679012278467,0.0,-6.999999999999999
10/12/2017,0.02,4.0,3.326478137113154,-0.673521862886846,3.0,-1.0
17/12/2017,0.0,-1.0,7.3584063114285465,8.358406311428546,8.0,9.0
24/12/2017,0.33,-5.0,6.350955751276016,11.350955751276016,4.0,9.0
